ticker,name,as_of,fiscal_year,sector,roe,roe_3y_avg,opm,debt_ratio,is_financial,is_holding,per,pbr,ev_ebitda,fcf_yield,sector_per_median,sector_pbr_median,net_income_y1,net_income_y2,audit_opinion,verified,source,is_etf,is_spac,is_managed,is_halted,close,market_cap,volume,trading_value,avg_trading_value_20d,high_52w,low_52w,return_6m,volatility_1y,beta_kospi200,dividend_yield,payout_ratio,buyback_3y,verified_sh,source_sh,is_held,sector_group,sector_source,governance_red,gate_pass,gate_fail_reason
069260,TKG휴켐스,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,9.78,0.65,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,15050.0,620128179960.0,6562,98758100.0,1169856207.5,21200.0,14950.0,-0.1803,36.31,,,,,,,False,,,False,True,
189300,인텔리안테크,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,80.11,2.22,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,58400.0,660356065500.0,3052,178236800.0,5206316680.0,172400.0,39400.0,-0.2108,85.08,,,,,,,False,,,False,True,
115180,큐리언트,2026-07-28,2026,일반서비스,10.0,10.0,,80.0,False,False,,17.88,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,17320.0,674097845970.0,2602,45066640.0,2165754458.0,50900.0,9950.0,-0.3986,92.42,,,,,,,False,,,False,True,
025540,한국단자,2026-07-28,2026,전자부품/커넥터,10.0,10.0,,80.0,False,False,5.85,0.53,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,61400.0,639268000000.0,1006,61768400.0,1281734985.0,91400.0,58700.0,-0.1714,39.89,,,,,,,False,,,False,True,
445680,큐리옥스바이오시스템즈,2026-07-28,2026,의료·정밀기기,10.0,10.0,,80.0,False,False,,11.56,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,38150.0,687270037250.0,5851,223215650.0,3937894397.5,139600.0,34600.0,-0.6759,99.82,,,,,,,False,,,False,True,
108320,LX세미콘,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,7.3,0.54,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,36100.0,618043400000.0,15731,567889100.0,3435446915.0,66200.0,36100.0,-0.3058,49.97,,,,,,,False,,,False,True,
036830,솔브레인홀딩스,2026-07-28,2026,일반서비스,10.0,10.0,,80.0,False,False,1.21,0.34,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,30200.0,648950998650.0,1494,45118800.0,1892692647.5,79600.0,29250.0,-0.2115,80.66,,,,,,,False,,,False,True,
006730,서부T&D,2026-07-28,2026,일반서비스,10.0,10.0,,80.0,False,False,7.55,0.56,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,9870.0,651125229990.0,28771,283969770.0,5574200782.75,18580.0,8350.0,-0.292,64.12,,,,,,,False,,,False,True,
161580,필옵틱스,2026-07-28,2026,기계·장비,10.0,10.0,,80.0,False,False,,5.11,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,24800.0,624735882550.0,11356,281628800.0,3894134777.5,63000.0,24800.0,-0.4233,84.4,,,,,,,False,,,False,True,
094170,동운아나텍,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,552.88,8.4,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,28000.0,612661124800.0,7567,211876000.0,2942906013.75,55100.0,16280.0,0.0127,68.15,,,,,,,False,,,False,True,
005180,빙그레,2026-07-28,2026,음식료·담배,10.0,10.0,,80.0,False,False,10.38,0.78,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,66600.0,622878883200.0,962,64069200.0,1371585277.5,88200.0,61900.0,-0.1328,31.77,,,,,,,False,,,False,True,
253450,스튜디오드래곤,2026-07-28,2026,오락·문화,10.0,10.0,,80.0,False,False,58.02,0.75,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,21200.0,650766481700.0,4813,102035600.0,1413269224.5,50300.0,19700.0,-0.5376,42.22,,,,,,,False,,,False,True,
001680,대상,2026-07-28,2026,음식료·담배,10.0,10.0,,80.0,False,False,,0.58,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,17880.0,620892608000.0,2262,40444560.0,1105410671.5,24600.0,15980.0,-0.1836,27.99,,,,,,,False,,,False,True,
293940,신한알파리츠,2026-07-28,2026,부동산,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,5350.0,644610855590.0,46266,247523100.0,993966658.0,6240.0,5080.0,-0.0514,18.67,,,,,,,False,,,False,False,low_liquidity
476060,온코닉테라퓨틱스,2026-07-28,2026,일반서비스,10.0,10.0,,80.0,False,False,36.88,8.18,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,10650.0,503572945600.0,62171,662121150.0,6749208508.0,26300.0,5737.0,-0.4468,102.58,,,,,,,False,,,False,True,
476830,알지노믹스,2026-07-28,2026,일반서비스,10.0,10.0,,80.0,False,False,,12.99,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,25450.0,751885684800.0,24821,631694450.0,10707880772.5,118000.0,25450.0,-0.6844,124.52,,,,,,,False,,,False,True,
490470,세미파이브,2026-07-28,2026,일반서비스,10.0,10.0,,80.0,False,False,,2.69,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,15930.0,602590542400.0,57558,916898940.0,6892451553.25,48800.0,15930.0,-0.3602,117.04,,,,,,,False,,,False,True,
032500,케이엠더블유,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,,5.2,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,15170.0,661565871680.0,21731,329659270.0,3794256766.5,38200.0,11430.0,-0.0098,92.75,,,,,,,False,,,False,True,
119850,지엔씨에너지,2026-07-28,2026,전기·전자,10.0,10.0,,80.0,False,False,17.76,3.37,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,33700.0,615189196600.0,157732,5315568400.0,27225733898.75,45550.0,18350.0,-0.0573,88.25,,,,,,,False,,,False,True,
005090,SGC에너지,2026-07-28,2026,전기·가스,10.0,10.0,,80.0,False,False,,1.12,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,41150.0,627526452150.0,30826,1268489900.0,5245700006.25,68600.0,20500.0,0.9736,84.0,,,,,,,False,,,False,True,
466100,클로봇,2026-07-28,2026,IT 서비스,10.0,10.0,,80.0,False,False,,11.5,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,25300.0,644118746700.0,125872,3184561600.0,5559010987.5,71702.0,15155.0,-0.6371,90.73,,,,,,,False,,,False,True,
090360,로보스타,2026-07-28,2026,기계·장비,10.0,10.0,,80.0,False,False,,7.57,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,60000.0,621075000000.0,19047,1142820000.0,10246800642.5,158800.0,25250.0,-0.3228,107.37,,,,,,,False,,,False,True,
102710,이엔에프테크놀로지,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,12.43,1.44,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,40800.0,622949649600.0,3587,146349600.0,4085960746.25,62700.0,35800.0,-0.114,69.08,,,,,,,False,,,False,True,
00088K,한화3우B,2026-07-28,2026,unknown,10.0,10.0,,80.0,False,False,,,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,32200.0,651018995550.0,2981,95988200.0,1346367461.25,56100.0,29050.0,-0.3748,58.55,,,,,,,False,unknown,unknown,False,True,
048410,현대바이오,2026-07-28,2026,화학,10.0,10.0,,80.0,False,False,,5.68,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,5930.0,594474323520.0,102911,610262230.0,5645201799.5,20000.0,4595.0,0.0331,99.52,,,,,,,False,,,False,True,
023160,태광,2026-07-28,2026,금속,10.0,10.0,,80.0,False,False,9.74,1.0,,,,,,,unqualified,stub,liquid_stub,False,False,False,False,22050.0,589773117600.0,4128,91022400.0,3888477040.0,48500.0,19280.0,-0.1788,74.48,,,,,,,False,,,False,True,
